time , step-size , {controllerFMU}.controller.fanSpeed , {controllerFMU}.controller.valveOpen , {environmentFMU}.env.OAT_OUT , {environmentFMU}.env.RAT_OUT , {roomFMU}.room.RAT , {wallFMU}.wall.Tisurf
23.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.999031221373265 , 15.865313846087005
24.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.998943456369592 , 15.859470057970737
25.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.99885191335723 , 15.853627293184285
26.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.998756595487562 , 15.84778555344124
27.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.998657505911055 , 15.841944840451248
28.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.998554647777215 , 15.836105155920306
29.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.99844802423459 , 15.83026650155055
30.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.998337638430803 , 15.824428879040395
31.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.998223493512501 , 15.818592290084393
32.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.99810559262539 , 15.812756736373341
33.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.997983938914214 , 15.806922219594325
34.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.997858548059002 , 15.801089324726455
35.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.997729398504735 , 15.795256886753462
36.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.997596505554595 , 15.789425490750899
37.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.997459872349499 , 15.783595138390776
38.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.997319502029372 , 15.777765831341414
39.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.997175397733223 , 15.77193757126739
40.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.997027562599055 , 15.76611035982948
41.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.996875999763889 , 15.760284198684824
42.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.996720712363821 , 15.754459089486835
43.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.996561703533953 , 15.748635033885176
44.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.996398976408397 , 15.742812033525821
45.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.996232534120285 , 15.736990090051062
46.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.996062379801831 , 15.7311692050995
47.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.995888516584172 , 15.725349380306035
48.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.99571094759754 , 15.719530617301876
49.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.995529675971184 , 15.7137129177146
50.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.995344704833297 , 15.707896283168438
51.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.995156037311153 , 15.702080715282884
52.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.994963676531004 , 15.69626621567489
53.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.99476762561814 , 15.690452785957312
54.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.994567887696807 , 15.68464042773946
55.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.994364465890301 , 15.678829142626933
56.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.994157363320914 , 15.673018932221739
57.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.993946583109928 , 15.667209798122224
58.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.993732128377625 , 15.661401741923152
59.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.9935140022433 , 15.655594765215652
60.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.993292207825249 , 15.64978886958717
61.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.993066748240576 , 15.643984056621674
62.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.992837626605878 , 15.638180327899454
63.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.99260484603626 , 15.632377684997195
64.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.992368409645978 , 15.626576129488056
65.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.992128320548263 , 15.620775662941545
66.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.991884581855357 , 15.614976286923701
67.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.991637196678486 , 15.609178002996837
68.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.991386168127836 , 15.603380812719784
69.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.991131499312617 , 15.597584717647802
70.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.990873193340967 , 15.591789719332636
71.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.990611253320012 , 15.585995819322434
72.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.99034568235587 , 15.58020301916186
73.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.99007648355364 , 15.574411320391908
74.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.98980366001739 , 15.568620724550154
75.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.989527214850154 , 15.56283123317064
76.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.989247151153954 , 15.557042847783865
77.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.988963472029745 , 15.551255569916796
78.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.98867618057747 , 15.54546940109296
79.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.98838527989605 , 15.539684342832274
80.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.98809077308332 , 15.533900396651218
81.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.987792663236167 , 15.528117564062773
82.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.987490953450365 , 15.522335846576413
83.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.987185646820649 , 15.51655524569822
84.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.986876746440732 , 15.510775762930662
85.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.986564255403286 , 15.504997399772856
86.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.986248176799942 , 15.499220157720305
87.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.985928513721293 , 15.49344403826521
88.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.985605269256787 , 15.487669042896341
89.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.985278446494927 , 15.481895173098728
90.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.984948048523163 , 15.476122430354284
91.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.984614078427825 , 15.470350816141307
92.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.984276539294253 , 15.464580331934766
93.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.983935434206666 , 15.458810979206126
94.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.983590766248307 , 15.453042759423429
95.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.983242538501278 , 15.447275674051369
96.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.982890754046661 , 15.441509724551189
97.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.982535415964454 , 15.435744912380677
98.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.982176527333623 , 15.429981238994294
99.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.981814091232007 , 15.424218705843074
100.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.981448110736473 , 15.418457314374729
101.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.981078588922719 , 15.412697066033417
102.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.980705528865425 , 15.406937962260052
103.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.980328933638196 , 15.40118000449221
104.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.979948806313546 , 15.395423194163943
105.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.979565149962932 , 15.389667532706111
106.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.97917796765673 , 15.38391302154613
107.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.978787262464174 , 15.37815966210802
108.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.978393037453593 , 15.372407455812517
109.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.977995295692079 , 15.366656404077014
110.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.977594040245659 , 15.360906508315626
111.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.977189274179297 , 15.355157769939035
112.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.976781000556882 , 15.349410190354613
113.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.976369222441184 , 15.343663770966456
114.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.975953942893943 , 15.337918513175287
115.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.975535164975755 , 15.332174418378573
116.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.975112891746141 , 15.326431487970465
117.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.974687126263523 , 15.320689723341799
118.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.974257871585248 , 15.314949125880096
119.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.97382513076755 , 15.309209696969681
120.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.973388906865585 , 15.303471437991517
121.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.972949202933417 , 15.297734350323239
122.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.97250602202392 , 15.291998435339343
123.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.972059367188958 , 15.286263694410968
124.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.971609241479296 , 15.280530128906028
125.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.971155647944537 , 15.274797740189099
126.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.970698589633214 , 15.269066529621629
127.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.970238069592744 , 15.263336498561765
128.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.969774090869437 , 15.257607648364406
129.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.96930665650855 , 15.251879980381178
130.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.968835769554076 , 15.24615349596041
131.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.968361433049058 , 15.240428196447546
132.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.967883650035327 , 15.234704083184422
133.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.967402423553649 , 15.228981157509855
134.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.966917756643657 , 15.223259420759335
135.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.96642965234382 , 15.217538874265262
136.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.965938113691562 , 15.211819519356778
137.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.965443143723155 , 15.206101357359852
138.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.964944745473742 , 15.200384389597184
139.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.964442921977346 , 15.19466861738843
140.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.963937676266848 , 15.18895404204992
141.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.963429011374007 , 15.183240664894898
142.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.962916930329518 , 15.177528487233435
143.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.962401436162855 , 15.17181751037239
144.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.961882531902411 , 15.16610773561552
145.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.961360220575441 , 15.160399164263387
146.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.960834505208044 , 15.154691797613392
147.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.960305388825208 , 15.148985636959818
148.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.95977287445078 , 15.143280683593785
149.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.959236965107497 , 15.137576938803367
150.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.958697663816928 , 15.131874403873407
151.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.958154973599429 , 15.126173080085593
152.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.957608897474389 , 15.120472968718593
153.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.95705943845991 , 15.114774071047883
154.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.956506599572975 , 15.10907638834593
155.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.955950383829471 , 15.103379921882004
156.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.955390794244108 , 15.097684672922261
157.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.954827833830437 , 15.09199064272985
158.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.954261505600899 , 15.086297832564775
159.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.953691812566719 , 15.080606243683949
160.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.953118757738055 , 15.074915877341201
161.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.952542344123833 , 15.069226734787316
162.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.951962574731935 , 15.06353881726999
163.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.951379452568894 , 15.057852126033861
164.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.950792980640278 , 15.052166662320563
165.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.95020316195041 , 15.046482427368524
166.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.94960999950247 , 15.040799422413238
167.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.949013496298475 , 15.035117648687113
168.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.948413655339282 , 15.029437107419573
169.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.947810479624577 , 15.023757799836908
170.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.947203972152899 , 15.018079727162448
171.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.946594135921615 , 15.0124028906165
172.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.945980973926911 , 15.006727291416322
173.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.945364489163827 , 15.001052930776144
174.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.944744684626238 , 14.995379809907213
175.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.944121563306814 , 14.989707930017758
176.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.943495128197085 , 14.984037292312907
177.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.942865382287396 , 14.978367897994552
178.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.942232328566927 , 14.972699748262896
179.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.941595970023686 , 14.967032844313632
180.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.940956309644404 , 14.961367187340036
181.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.940313350414877 , 14.955702778532384
182.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.939667095319516 , 14.950039619078021
183.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.939017547341614 , 14.944377710161262
184.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.938364709463245 , 14.938717052963499
185.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.937708584665359 , 14.933057648663139
186.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.937049175927713 , 14.92739949843565
187.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.936386486228804 , 14.921742603453565
188.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.935720518546098 , 14.916086964886443
189.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.935051275855717 , 14.910432583900908
190.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.934378761132665 , 14.904779461660667
191.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.933702977350748 , 14.899127599326496
192.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.933023927482624 , 14.89347699805621
193.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.932341614499686 , 14.887827659004772
194.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.931656041372209 , 14.88217958332411
195.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.930967211069218 , 14.876532772163353
196.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.930275126558534 , 14.870887226668668
197.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.929579790806818 , 14.865242947983347
198.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.928881206779554 , 14.859599937247733
199.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.928179377440976 , 14.853958195599331
200.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.92747430575415 , 14.848317724172752
201.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.92676599468093 , 14.842678524099714
202.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.926054447181961 , 14.837040596509024
203.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.925339666216741 , 14.831403942526656
204.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.924621654743511 , 14.825768563275702
205.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.923900415719185 , 14.820134459876376
206.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.923175952099836 , 14.814501633446037
207.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.922448266840004 , 14.808870085099223
208.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.921717362893103 , 14.803239815947533
209.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.92098324321135 , 14.79761082709981
210.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.920245910745741 , 14.791983119662005
211.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.919505368446087 , 14.786356694737249
212.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.918761619261023 , 14.780731553425825
213.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.918014666137825 , 14.775107696825234
214.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.9172645120227 , 14.769485126030078
215.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.916511159860608 , 14.763863842132219
216.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.91575461259525 , 14.758243846220575
217.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.914994873169157 , 14.752625139381399
218.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.91423194452361 , 14.74700772269806
219.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.91346582959867 , 14.741391597251155
220.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.912696531333193 , 14.735776764118476
221.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.911924052664805 , 14.730163224375014
222.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.9111483965299 , 14.724550979092976
223.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.910369565863698 , 14.718940029341798
224.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.90958756360014 , 14.713330376188095
225.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.908802392671955 , 14.707722020695766
226.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.908014056010662 , 14.702114963925892
227.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.907222556546543 , 14.696509206936819
228.0 , 1.0 , 1.0E-7 , 1.0E-7 , 0.0 , 0.0 , 15.90642789720863 , 14.69090475078412
